total,used,free,log_time
3.6Gi,0.0Ki,3.6Gi,2.834629774093628
3.6Gi,0.0Ki,3.6Gi,4.370406150817871
3.6Gi,0.0Ki,3.6Gi,5.725349426269531
3.6Gi,0.0Ki,3.6Gi,7.032947301864624
3.6Gi,0.0Ki,3.6Gi,8.263688325881958
3.6Gi,0.0Ki,3.6Gi,9.993144273757935
3.6Gi,0.0Ki,3.6Gi,11.428400754928589
3.6Gi,0.0Ki,3.6Gi,12.967735290527344
3.6Gi,0.0Ki,3.6Gi,14.389562606811523
3.6Gi,0.0Ki,3.6Gi,15.575802564620972
3.6Gi,0.0Ki,3.6Gi,16.758326768875122
3.6Gi,0.0Ki,3.6Gi,17.96771764755249
3.6Gi,0.0Ki,3.6Gi,19.170323848724365
3.6Gi,0.0Ki,3.6Gi,20.353906393051147
3.6Gi,0.0Ki,3.6Gi,21.588517665863037
3.6Gi,0.0Ki,3.6Gi,22.797387838363647
3.6Gi,0.0Ki,3.6Gi,23.967853784561157
3.6Gi,0.0Ki,3.6Gi,25.16285991668701
3.6Gi,0.0Ki,3.6Gi,26.352203130722046
3.6Gi,0.0Ki,3.6Gi,27.563753604888916
3.6Gi,0.0Ki,3.6Gi,28.757384300231934
3.6Gi,0.0Ki,3.6Gi,29.944557905197144
3.6Gi,0.0Ki,3.6Gi,31.131881952285767
3.6Gi,0.0Ki,3.6Gi,32.357985496520996
3.6Gi,0.0Ki,3.6Gi,33.601203203201294
3.6Gi,0.0Ki,3.6Gi,34.78026342391968
3.6Gi,0.0Ki,3.6Gi,35.94175672531128
3.6Gi,0.0Ki,3.6Gi,37.14947533607483
3.6Gi,0.0Ki,3.6Gi,38.34008169174194
3.6Gi,0.0Ki,3.6Gi,39.514963150024414
3.6Gi,0.0Ki,3.6Gi,40.72251081466675
3.6Gi,0.0Ki,3.6Gi,41.90265226364136
3.6Gi,0.0Ki,3.6Gi,43.13877081871033
3.6Gi,0.0Ki,3.6Gi,44.33437418937683
3.6Gi,0.0Ki,3.6Gi,45.51323986053467
3.6Gi,0.0Ki,3.6Gi,46.70191955566406
3.6Gi,0.0Ki,3.6Gi,47.865283727645874
3.6Gi,0.0Ki,3.6Gi,49.07428503036499
3.6Gi,0.0Ki,3.6Gi,50.26079750061035
3.6Gi,0.0Ki,3.6Gi,51.41900897026062
3.6Gi,0.0Ki,3.6Gi,52.616119384765625
3.6Gi,0.0Ki,3.6Gi,53.79517674446106
3.6Gi,0.0Ki,3.6Gi,54.95908236503601
3.6Gi,0.0Ki,3.6Gi,56.1470000743866
3.6Gi,0.0Ki,3.6Gi,57.32844948768616
3.6Gi,0.0Ki,3.6Gi,58.50383520126343
3.6Gi,0.0Ki,3.6Gi,59.66622734069824
3.6Gi,0.0Ki,3.6Gi,60.85188817977905
3.6Gi,0.0Ki,3.6Gi,62.04131531715393
3.6Gi,0.0Ki,3.6Gi,63.219794034957886
3.6Gi,0.0Ki,3.6Gi,64.40326118469238
3.6Gi,0.0Ki,3.6Gi,65.58224749565125
3.6Gi,0.0Ki,3.6Gi,66.74197149276733
3.6Gi,0.0Ki,3.6Gi,67.91307759284973
3.6Gi,0.0Ki,3.6Gi,69.12750816345215
3.6Gi,0.0Ki,3.6Gi,70.33129644393921
3.6Gi,0.0Ki,3.6Gi,71.5239360332489
3.6Gi,0.0Ki,3.6Gi,72.77039813995361
3.6Gi,0.0Ki,3.6Gi,73.94674062728882
3.6Gi,0.0Ki,3.6Gi,75.12755107879639
3.6Gi,0.0Ki,3.6Gi,76.32488989830017
3.6Gi,0.0Ki,3.6Gi,77.5553662776947
3.6Gi,0.0Ki,3.6Gi,78.73405480384827
3.6Gi,0.0Ki,3.6Gi,80.01106524467468
3.6Gi,0.0Ki,3.6Gi,81.19884181022644
3.6Gi,0.0Ki,3.6Gi,82.37775802612305
3.6Gi,0.0Ki,3.6Gi,83.5371446609497
3.6Gi,0.0Ki,3.6Gi,84.73142170906067
3.6Gi,0.0Ki,3.6Gi,85.93255686759949
3.6Gi,0.0Ki,3.6Gi,87.10033345222473
3.6Gi,0.0Ki,3.6Gi,88.38071918487549
3.6Gi,0.0Ki,3.6Gi,89.55714821815491
3.6Gi,0.0Ki,3.6Gi,90.72754073143005
3.6Gi,0.0Ki,3.6Gi,91.92238116264343
3.6Gi,0.0Ki,3.6Gi,93.12690544128418
3.6Gi,0.0Ki,3.6Gi,94.32134413719177
3.6Gi,0.0Ki,3.6Gi,95.53897023200989
3.6Gi,0.0Ki,3.6Gi,96.92143058776855
3.6Gi,0.0Ki,3.6Gi,98.14886283874512
3.6Gi,0.0Ki,3.6Gi,99.6309506893158
3.6Gi,0.0Ki,3.6Gi,100.8362386226654
3.6Gi,0.0Ki,3.6Gi,102.31438398361206
3.6Gi,5.0Mi,3.6Gi,103.8718695640564
3.6Gi,5.0Mi,3.6Gi,105.23928189277649
3.6Gi,5.0Mi,3.6Gi,106.52906537055969
3.6Gi,5.0Mi,3.6Gi,107.9029495716095
3.6Gi,5.0Mi,3.6Gi,109.09904980659485
3.6Gi,5.0Mi,3.6Gi,110.50143933296204
3.6Gi,5.0Mi,3.6Gi,111.71885991096497
3.6Gi,5.0Mi,3.6Gi,112.90867829322815
3.6Gi,5.0Mi,3.6Gi,114.17444014549255
3.6Gi,5.0Mi,3.6Gi,115.5973539352417
3.6Gi,5.0Mi,3.6Gi,116.85959076881409
