total,used,free,log_time
3.6Gi,4.0Mi,3.6Gi,2.206662893295288
3.6Gi,4.0Mi,3.6Gi,3.4104905128479004
3.6Gi,4.0Mi,3.6Gi,4.607170343399048
3.6Gi,4.0Mi,3.6Gi,5.832967758178711
3.6Gi,4.0Mi,3.6Gi,7.052885293960571
3.6Gi,4.0Mi,3.6Gi,8.309996604919434
3.6Gi,4.0Mi,3.6Gi,9.567692995071411
3.6Gi,4.0Mi,3.6Gi,10.876944541931152
3.6Gi,4.0Mi,3.6Gi,12.183230638504028
3.6Gi,4.0Mi,3.6Gi,13.640024185180664
3.6Gi,4.0Mi,3.6Gi,15.153518915176392
3.6Gi,4.0Mi,3.6Gi,16.489572286605835
3.6Gi,4.0Mi,3.6Gi,17.637922048568726
3.6Gi,4.0Mi,3.6Gi,18.759047746658325
3.6Gi,4.0Mi,3.6Gi,19.891282320022583
3.6Gi,4.0Mi,3.6Gi,21.018519639968872
3.6Gi,4.0Mi,3.6Gi,22.150282382965088
3.6Gi,4.0Mi,3.6Gi,23.279883861541748
3.6Gi,4.0Mi,3.6Gi,24.40181040763855
3.6Gi,4.0Mi,3.6Gi,25.538532257080078
3.6Gi,4.0Mi,3.6Gi,26.667389392852783
3.6Gi,4.0Mi,3.6Gi,27.793628931045532
3.6Gi,4.0Mi,3.6Gi,28.941272735595703
3.6Gi,4.0Mi,3.6Gi,30.076400756835938
3.6Gi,4.0Mi,3.6Gi,31.214269161224365
3.6Gi,4.0Mi,3.6Gi,32.341248989105225
3.6Gi,4.0Mi,3.6Gi,33.464423418045044
3.6Gi,4.0Mi,3.6Gi,34.61013674736023
3.6Gi,4.0Mi,3.6Gi,35.746577501297
3.6Gi,4.0Mi,3.6Gi,36.8837103843689
3.6Gi,4.0Mi,3.6Gi,38.010212659835815
3.6Gi,4.0Mi,3.6Gi,39.25694036483765
3.6Gi,4.0Mi,3.6Gi,40.38697361946106
3.6Gi,4.0Mi,3.6Gi,41.516255378723145
3.6Gi,4.0Mi,3.6Gi,42.64241862297058
3.6Gi,4.0Mi,3.6Gi,43.772600412368774
3.6Gi,4.0Mi,3.6Gi,44.905041217803955
3.6Gi,4.0Mi,3.6Gi,46.031829833984375
3.6Gi,4.0Mi,3.6Gi,47.16173553466797
3.6Gi,4.0Mi,3.6Gi,48.291863203048706
3.6Gi,4.0Mi,3.6Gi,49.42476415634155
3.6Gi,4.0Mi,3.6Gi,50.56425929069519
3.6Gi,4.0Mi,3.6Gi,51.68560338020325
3.6Gi,4.0Mi,3.6Gi,52.81755089759827
3.6Gi,4.0Mi,3.6Gi,53.94599461555481
3.6Gi,4.0Mi,3.6Gi,55.076818227767944
3.6Gi,4.0Mi,3.6Gi,56.21406412124634
3.6Gi,4.0Mi,3.6Gi,57.33879566192627
3.6Gi,4.0Mi,3.6Gi,58.46978807449341
3.6Gi,4.0Mi,3.6Gi,59.59566378593445
3.6Gi,4.0Mi,3.6Gi,60.71950697898865
3.6Gi,4.0Mi,3.6Gi,61.84446907043457
3.6Gi,4.0Mi,3.6Gi,62.97636604309082
3.6Gi,4.0Mi,3.6Gi,64.24046039581299
3.6Gi,4.0Mi,3.6Gi,65.37712097167969
3.6Gi,4.0Mi,3.6Gi,66.51362156867981
3.6Gi,4.0Mi,3.6Gi,67.64779162406921
3.6Gi,4.0Mi,3.6Gi,68.77823233604431
3.6Gi,4.0Mi,3.6Gi,69.90898561477661
3.6Gi,4.0Mi,3.6Gi,71.04128217697144
3.6Gi,4.0Mi,3.6Gi,72.17719602584839
3.6Gi,4.0Mi,3.6Gi,73.30579733848572
3.6Gi,4.0Mi,3.6Gi,74.42877125740051
3.6Gi,4.0Mi,3.6Gi,75.56463241577148
3.6Gi,4.0Mi,3.6Gi,76.70277643203735
3.6Gi,4.0Mi,3.6Gi,77.83919620513916
3.6Gi,4.0Mi,3.6Gi,78.96583127975464
3.6Gi,4.0Mi,3.6Gi,80.10338687896729
3.6Gi,4.0Mi,3.6Gi,81.23058724403381
3.6Gi,4.0Mi,3.6Gi,82.36262559890747
3.6Gi,4.0Mi,3.6Gi,83.4884819984436
3.6Gi,4.0Mi,3.6Gi,84.61533236503601
3.6Gi,4.0Mi,3.6Gi,85.74526691436768
3.6Gi,4.0Mi,3.6Gi,86.87379956245422
3.6Gi,4.0Mi,3.6Gi,88.00687289237976
3.6Gi,4.0Mi,3.6Gi,89.23985266685486
3.6Gi,4.0Mi,3.6Gi,90.37274193763733
3.6Gi,4.0Mi,3.6Gi,91.50305509567261
3.6Gi,4.0Mi,3.6Gi,92.6273729801178
3.6Gi,4.0Mi,3.6Gi,93.75188612937927
3.6Gi,4.0Mi,3.6Gi,94.8902337551117
3.6Gi,4.0Mi,3.6Gi,96.01825475692749
3.6Gi,9.0Mi,3.6Gi,97.2208342552185
3.6Gi,9.0Mi,3.6Gi,98.38418555259705
3.6Gi,9.0Mi,3.6Gi,99.53576183319092
3.6Gi,9.0Mi,3.6Gi,100.68161916732788
3.6Gi,9.0Mi,3.6Gi,101.83586621284485
3.6Gi,9.0Mi,3.6Gi,102.97310066223145
3.6Gi,9.0Mi,3.6Gi,104.12444376945496
3.6Gi,9.0Mi,3.6Gi,105.39108061790466
3.6Gi,9.0Mi,3.6Gi,106.53966283798218
3.6Gi,9.0Mi,3.6Gi,107.67993354797363
3.6Gi,9.0Mi,3.6Gi,108.8276698589325
3.6Gi,9.0Mi,3.6Gi,109.9659104347229
